3LVPD 10.0 3.0
3LVPC 5.0 2.0
3LVPB 5.0 -1.0
3LVPA 7.0 7.0
2PY3B 11.0 -1.0
2PY3A 13.0 -1.0
5UHNB 16.0 11.0
5UHNA 14.0 -1.0
1MQBB 13.0 13.0
1MQBA 17.0 17.0
6CZ4A 4.0 4.0
6CZ3A -1.0 -1.0
6CZ2A -1.0 -1.0
3ZFYB 5.0 5.0
3ZFYA 5.0 5.0
5L6PA -1.0 -1.0
5L6OA 4.0 4.0
5DBXB 10.0 10.0
5DBXA 13.0 13.0
5D9HB 7.0 7.0
5D9HA 7.0 7.0
5XYZB 14.0 14.0
5XYZA 14.0 14.0
6I99B -1.0 -1.0
6I99A -1.0 -1.0
6NZMD 1.0 -1.0
6NZMA 2.0 -1.0
5P9MA -1.0 -1.0
5P9LA 10.0 10.0
5P9KA -1.0 -1.0
5P9JA 3.0 3.0
5P9IA -1.0 -1.0
5P9HA -1.0 -1.0
5P9GA -1.0 -1.0
5P9FA -1.0 -1.0
5O1SA 5.0 3.0
5H2UD 1.0 -1.0
5H2UC 1.0 -1.0
5H2UB 1.0 -1.0
5H2UA 1.0 -1.0
4RG0A -1.0 -1.0
4RFZA -1.0 -1.0
4RFYA -1.0 -1.0
4OTRA -1.0 -1.0
4OTQA -1.0 -1.0
4OT6A -1.0 -1.0
4OT5A -1.0 -1.0
6HRTA -1.0 -1.0
6HRPA -1.0 -1.0
6EP9A -1.0 -1.0
4OTFA -1.0 -1.0
3O8PA 11.0 11.0
3MPAA 14.0 14.0
3O8UA 13.0 13.0
3MH2A 14.0 14.0
4RFMA 14.0 14.0
4PQNA 17.0 17.0
3MJ2A -1.0 -1.0
3MJ1A 19.0 19.0
3MIYB 18.0 18.0
3MIYA 19.0 19.0
4MF1B 14.0 14.0
4MF1A 17.0 17.0
5ETFA 12.0 12.0
2QR8A -1.0 -1.0
2QR7A -1.0 -1.0
4D9UA -1.0 -1.0
4D9TA -1.0 -1.0
6AGXD -1.0 -1.0
6AGXC 9.0 5.0
6AGXB -1.0 -1.0
6AGXA 8.0 5.0
6TFPE -1.0 -1.0
6TFPD -1.0 -1.0
6TFPC -1.0 -1.0
6TFPB -1.0 -1.0
6TFPA -1.0 -1.0
2I1MA 7.0 -1.0
4YHFB -1.0 -1.0
4YHFA -1.0 -1.0
5VO2A 13.0 13.0
5VO1A 13.0 13.0
5CEQA 13.0 13.0
5CEPA 13.0 13.0
5CEOA 13.0 13.0
5CENA -1.0 -1.0
3OCSA -1.0 -1.0
4ZLZA -1.0 -1.0
4ZLYA -1.0 -1.0
6CMJB -1.0 -1.0
6CMJA -1.0 -1.0
6X3PA -1.0 -1.0
6X3OB -1.0 -1.0
6X3OA -1.0 -1.0
6X3NA 14.0 14.0
5VFIA -1.0 -1.0
5U9DA -1.0 -1.0
6OMUA -1.0 -1.0
6NFHA -1.0 -1.0
6N9PA -1.0 -1.0
5FBOA 13.0 13.0
5FBND 10.0 10.0
5FBNC 8.0 8.0
6DI9A 10.0 10.0
6DI5A -1.0 -1.0
6DI3A 9.0 9.0
6DI1A -1.0 -1.0
6DI0A -1.0 -1.0
5VGOA -1.0 -1.0
4RX5A -1.0 -1.0
5KUPA -1.0 -1.0
2ACXB 3.0 -1.0
2ACXA -1.0 -1.0
2YN8B 23.0 23.0
2YN8A 23.0 23.0
5J87D -1.0 -1.0
5J87C -1.0 -1.0
5J87B -1.0 -1.0
5J87A -1.0 -1.0
6FNMA 12.0 12.0
6FNLA 20.0 20.0
6FNKA 12.0 12.0
6FNJB 20.0 20.0
6FNJA 20.0 20.0
6FNIA 17.0 17.0
6J6MA -1.0 -1.0
3GENA 3.0 -1.0
5BQ0A 6.0 6.0
6O8IA 8.0 -1.0
1SNXB 18.0 18.0
1SNXA 18.0 18.0
1SNUB 19.0 19.0
1SNUA 18.0 18.0
1SM2B 19.0 19.0
1SM2A 18.0 18.0
3SXSA -1.0 -1.0
3SXRB 6.0 -1.0
3SXRA 4.0 -1.0
3LW0D 9.0 3.0
3LW0C 9.0 3.0
3LW0B 9.0 3.0
3LW0A 9.0 3.0
5HZNH -1.0 -1.0
5HZNG 8.0 -1.0
5HZNF 8.0 -1.0
5HZNE 8.0 -1.0
5HZND -1.0 -1.0
5HZNC 8.0 -1.0
5HZNB 8.0 -1.0
5HZNA 8.0 -1.0
6AUBA -1.0 -1.0
3V8WB 18.0 18.0
3V8WA 18.0 18.0
3V8TB 16.0 16.0
3V8TA 17.0 17.0
3V5LD 16.0 16.0
3V5LC 15.0 15.0
3V5LB 16.0 16.0
3V5LA 16.0 16.0
3V5JB 19.0 19.0
3V5JA 18.0 18.0
4JG7A 2.0 -1.0
4JG6A 5.0 -1.0
5O90A 10.0 9.0
6S90B -1.0 -1.0
6S90A -1.0 -1.0
3P08B 6.0 6.0
3P08A 13.0 13.0
5ETIA -1.0 -1.0
6NFIA 16.0 16.0
4R7IA 58.0 -1.0
4R7HA 59.0 -1.0
6N33A 58.0 -1.0
4HW7A 60.0 -1.0
4AGUC 12.0 12.0
4AGUB 12.0 12.0
4AGUA 12.0 12.0
4Z3VA -1.0 -1.0
6AUAA -1.0 -1.0
5J5TA 3.0 3.0
2OJ9A 8.0 -1.0
3NW7A 3.0 3.0
3NW6A -1.0 -1.0
3NW5A -1.0 -1.0
3I6UB 18.0 18.0
3I6UA 11.0 11.0
4Y95D -1.0 -1.0
4Y95C -1.0 -1.0
4Y95B -1.0 -1.0
4Y95A -1.0 -1.0
2HCKB 0.0 0.0
2HCKA 0.0 0.0
1AD5B 0.0 0.0
1AD5A 0.0 0.0
2ZM3D 10.0 -1.0
2ZM3C 7.0 -1.0
2ZM3B 7.0 -1.0
2ZM3A 3.0 -1.0
1JQHC 7.0 7.0
1JQHB 9.0 7.0
1JQHA 7.0 7.0
3F5PT 9.0 -1.0
3F5PS 9.0 -1.0
3F5PR 9.0 -1.0
3F5PL 10.0 -1.0
3F5PM 8.0 -1.0
3F5PK 10.0 -1.0
3F5PJ 10.0 -1.0
3F5PI 9.0 -1.0
3F5PH 5.0 -1.0
3F5PG 4.0 -1.0
3F5PF 4.0 -1.0
3F5PE 4.0 -1.0
3F5PD 7.0 -1.0
3F5PC 3.0 -1.0
3F5PB 6.0 -1.0
3F5PA 5.0 -1.0
4XCUA 3.0 -1.0
6V9CA 11.0 6.0
6NVKA 18.0 18.0
6NVJA 18.0 18.0
6NVIA 13.0 13.0
6NVHA 15.0 15.0
6NVGA 18.0 18.0
3I81A 5.0 5.0
5FXRA 3.0 3.0
4TRLA 5.0 1.0
4PDOB 18.0 18.0
4PDOA 18.0 18.0
4P2KA 12.0 12.0
5FXQA 3.0 3.0
3GI3A 12.0 12.0
3NYOB 3.0 -1.0
3NYOA 3.0 -1.0
3NYNB 3.0 -1.0
3NYNA 3.0 -1.0
5XFJA 17.0 17.0
6PNXB 8.0 -1.0
6PNXA 11.0 -1.0
3QGYB 16.0 16.0
3QGYA 18.0 18.0
3QGWB 19.0 19.0
3QGWA 17.0 17.0
5FXSA -1.0 -1.0
4K33A 4.0 -1.0
6XE4A -1.0 -1.0
6BLNA -1.0 -1.0
6BKWA -1.0 -1.0
6BKHA -1.0 -1.0
6BKEA -1.0 -1.0
6BIKA -1.0 -1.0
3OCTA 14.0 14.0
6YIDD 10.0 10.0
6YIDC 9.0 9.0
6YIDB 9.0 9.0
6YIDA 10.0 10.0
6QAVD 18.0 -1.0
6QAVC -1.0 -1.0
6QAVB 5.0 -1.0
6QAVA -1.0 -1.0
6QAUC 9.0 9.0
6QAUB 10.0 10.0
6QAUA -1.0 -1.0
6QATD 12.0 12.0
6QATC 10.0 10.0
6QATB 18.0 10.0
6QATA 10.0 10.0
3O8TA 13.0 13.0
3MH0A 12.0 12.0
3ZEWB 21.0 21.0
3ZEWA 4.0 3.0
1P4OB -1.0 -1.0
1P4OA -1.0 -1.0
4QD6B 16.0 16.0
4QD6A 16.0 16.0
4PPCB 19.0 19.0
4PPCA 19.0 19.0
4PPBB 18.0 18.0
4PPBA 18.0 18.0
4PPAB 18.0 18.0
4PPAA 18.0 18.0
4PP9B 17.0 17.0
4PP9A 18.0 18.0
4MF0B 19.0 19.0
4MF0A 16.0 16.0
4L7SB 16.0 16.0
4L7SA 16.0 16.0
4KIOD 17.0 17.0
4KIOC 15.0 15.0
4KIOB 16.0 16.0
4KIOA 16.0 16.0
4D2RA 2.0 2.0
3K54A 17.0 17.0
3O23A -1.0 -1.0
6Q7GA 19.0 19.0
6Q7FA 20.0 20.0
6Q7EA 19.0 19.0
6Q7DA 18.0 18.0
6Q7CA 15.0 15.0
6Q7BA 15.0 15.0
5NKIA 20.0 20.0
5NKHA -1.0 -1.0
5NKGA -1.0 -1.0
5NKFA 1.0 -1.0
5NKEA -1.0 -1.0
5NKDA 6.0 4.0
5NKCA 5.0 5.0
5NKBA 5.0 2.0
5NKAA 18.0 18.0
5NK9A 5.0 2.0
5NK8A 20.0 20.0
5NK7A 5.0 4.0
5NK6A 5.0 3.0
5NK5A 3.0 1.0
5NK4A 6.0 -1.0
5NK3A 4.0 3.0
5NK2A 5.0 4.0
5NK1A 5.0 4.0
5NK0A 19.0 19.0
5NJZA 17.0 17.0
5IA5A 3.0 -1.0
5IA4A 4.0 -1.0
5IA3A 16.0 16.0
5IA2A 4.0 -1.0
5IA1A 17.0 17.0
5IA0C 18.0 18.0
5IA0B 14.0 14.0
5IA0A 19.0 19.0
5I9ZA 14.0 14.0
5I9YA 7.0 7.0
5I9XA 5.0 4.0
5I9WA 18.0 18.0
5I9VA 13.0 13.0
5I9UA 13.0 13.0
6HEYA 16.0 16.0
6HEXA 19.0 19.0
6HEWA 15.0 15.0
6HEVA 17.0 17.0
6HEUA 18.0 18.0
6HETA 19.0 19.0
6HESA 18.0 18.0
6FNHC 19.0 19.0
6FNHB 7.0 7.0
6FNHA 10.0 10.0
6FNGA 17.0 17.0
6FNFA 18.0 18.0
6MNYB 9.0 9.0
6MNYA 10.0 10.0
4AW5A 21.0 21.0
3OC1A 14.0 14.0
3OBGA 12.0 12.0
3MH1A 11.0 11.0
3LCOA 60.0 4.0
6IG8A 59.0 -1.0
6UNAB 12.0 12.0
6UNAA 11.0 11.0
6KMHB -1.0 -1.0
6KMHA -1.0 -1.0
4RPVA -1.0 -1.0
3OBJA 12.0 12.0
3MH3A 12.0 12.0
3QQUD 5.0 -1.0
3QQUC 4.0 -1.0
3QQUB 11.0 -1.0
3QQUA 10.0 -1.0
4WNPD -1.0 -1.0
4WNPC -1.0 -1.0
4WNPB -1.0 -1.0
4WNPA -1.0 -1.0
4WNOA -1.0 -1.0
6QASB -1.0 -1.0
6QASA -1.0 -1.0
5CI7A -1.0 -1.0
4UY9B -1.0 -1.0
4UY9A -1.0 -1.0
3D94A 11.0 -1.0
1M7NB 6.0 -1.0
1M7NA 6.0 -1.0
5TOBA 18.0 18.0
5TO8A 16.0 16.0
3U6JA 2.0 -1.0
2RL5A 14.0 14.0
2QU6B 61.0 19.0
2QU6A 19.0 19.0
2QU5A 13.0 13.0
2P2HA 15.0 15.0
3EWHA 5.0 5.0
3DTWB 56.0 16.0
3DTWA 19.0 19.0
3CPCB 58.0 18.0
3CPCA 19.0 19.0
3CPBB 57.0 18.0
3CPBA 19.0 19.0
3CP9B 17.0 17.0
3CP9A 18.0 18.0
3BE2A 19.0 19.0
3B8RB 56.0 17.0
3B8RA 17.0 17.0
3B8QB 56.0 18.0
3B8QA 19.0 19.0
6GVJA 9.0 -1.0
3DTCA 13.0 13.0
3CC6A 9.0 9.0
4NWMB 1.0 -1.0
4NWMA 1.0 -1.0
5EG3A 7.0 -1.0
2X2MB 25.0 -1.0
2X2MA 24.0 -1.0
2X2LA 21.0 -1.0
2X2KA 21.0 -1.0
6NJAA 20.0 -1.0
6NECC 20.0 9.0
6NECA 13.0 -1.0
2IVUA 23.0 -1.0
2IVTA 21.0 -1.0
2IVSB 22.0 11.0
2IVSA 16.0 -1.0
4CKJA 21.0 -1.0
3H3CA 14.0 14.0
3FZTA 9.0 9.0
3FZSA 17.0 17.0
3FZRA 12.0 12.0
3FZPA 15.0 15.0
3FZOA 10.0 10.0
3ET7A 12.0 12.0
5XFFA 17.0 17.0
6IL3A 18.0 -1.0
5T18A 4.0 -1.0
5JRSB 11.0 11.0
5JRSA 4.0 -1.0
5BPYB 11.0 11.0
5BPYA -1.0 -1.0
1K3AA 8.0 -1.0
6VHGA 23.0 -1.0
6MNHA 9.0 7.0
5TURA 2.0 -1.0
2IVVA 25.0 -1.0
4H1MA 15.0 15.0
4H1JA 6.0 6.0
3D7UC 6.0 6.0
3D7UA 6.0 6.0
2XVDA 9.0 9.0
2X9FA 13.0 13.0
2VX1A 7.0 7.0
2VX0A 8.0 8.0
2VWZA 7.0 7.0
2VWYA 7.0 7.0
2VWXA 7.0 7.0
2VWWA 22.0 22.0
2VWVA 21.0 21.0
2VWUA 22.0 22.0
4BB4A 15.0 15.0
4QQJA 14.0 -1.0
6S73D 19.0 19.0
6S73C 16.0 16.0
6S73B 13.0 13.0
6S73A 11.0 11.0
3WZEA 54.0 1.0
3WZDA 16.0 16.0
4UXQA 13.0 -1.0
4L9IB -1.0 -1.0
4L9IA -1.0 -1.0
3SLSB 5.0 5.0
3SLSA 45.0 6.0
6LNME -1.0 -1.0
6LNMC -1.0 -1.0
6LNMA -1.0 -1.0
6FIQA 14.0 -1.0
6FIOA 2.0 -1.0
6FINA 12.0 -1.0
6FILA 16.0 -1.0
6FEXA 15.0 -1.0
6FEWA 12.0 -1.0
1BYGA 12.0 12.0
5AWMA 4.0 3.0
1CM8B 6.0 -1.0
1CM8A 6.0 -1.0
4YHTB 12.0 12.0
4YHTA 13.0 13.0
4ANBA -1.0 -1.0
4AN9A 1.0 1.0
4AN3A 2.0 2.0
4AN2A -1.0 -1.0
5JKGA 17.0 17.0
1K2PB -1.0 -1.0
1K2PA -1.0 -1.0
2P2IB 59.0 20.0
2P2IA 16.0 16.0
3EFLB 59.0 18.0
3EFLA 19.0 19.0
3G0FB 74.0 -1.0
3G0FA 74.0 -1.0
4BC6A 8.0 8.0
6U2HD 3.0 3.0
6U2HC 11.0 11.0
3CJGA 54.0 14.0
3CJFA 57.0 12.0
3ZOSB 12.0 -1.0
3ZOSA 11.0 -1.0
6HP9B 14.0 -1.0
6HP9A 14.0 -1.0
6GWRB 11.0 -1.0
6GWRA 9.0 -1.0
4CKRA 15.0 4.0
4BKJB 13.0 4.0
4BKJA 15.0 4.0
4QRCA -1.0 -1.0
4QQTA 9.0 -1.0
1T45A -1.0 -1.0
6KLAA 69.0 -1.0
6ITVA 69.0 -1.0
6ITTB 70.0 -1.0
6ITTA 69.0 -1.0
3TACA -1.0 -1.0
5FDXB 17.0 -1.0
5FDXA 15.0 -1.0
5FDPA 13.0 -1.0
3T8OA -1.0 -1.0
5X5OA 1.0 1.0
6JUTA -1.0 -1.0
6JPJA -1.0 -1.0
6JPEA 2.0 -1.0
5D7AC 12.0 12.0
5D7AB 11.0 11.0
5D7AA 11.0 11.0
5CWZC 15.0 15.0
5CWZB 11.0 11.0
5CWZA 11.0 11.0
5AX9C 12.0 12.0
5AX9B 12.0 12.0
5AX9A 14.0 14.0
3G0EA -1.0 -1.0
5AJQB 13.0 13.0
5AJQA 6.0 6.0
4TYJA 15.0 15.0
4TYIA 14.0 14.0
4TYGA 15.0 -1.0
4TYEA 7.0 7.0
4WBOD -1.0 -1.0
4WBOC -1.0 -1.0
4WBOB -1.0 -1.0
4WBOA -1.0 -1.0
4CKIA 19.0 -1.0
3C51B 9.0 -1.0
3C51A -1.0 -1.0
3C50B -1.0 -1.0
3C50A -1.0 -1.0
3C4ZA -1.0 -1.0
3C4YB 8.0 -1.0
3C4YA 2.0 -1.0
3C4XB -1.0 -1.0
3C4XA -1.0 -1.0
3C4WB -1.0 -1.0
3C4WA -1.0 -1.0
4R6VA 17.0 17.0
4QQ5A 16.0 16.0
3QC9D -1.0 -1.0
3QC9C -1.0 -1.0
3QC9B -1.0 -1.0
3QC9A -1.0 -1.0
5BVWA 16.0 4.0
5BVOA 16.0 -1.0
5BVNA 16.0 -1.0
5BVKA 16.0 -1.0
3C0IA -1.0 -1.0
3C0HB -1.0 -1.0
3C0HA -1.0 -1.0
3C0GB -1.0 -1.0
3C0GA -1.0 -1.0
3C7QA 58.0 4.0
5DE2B 19.0 19.0
5DE2A 14.0 14.0
2WQNA 18.0 18.0
2WQMA 18.0 18.0
6S76D 18.0 18.0
6S76C 17.0 17.0
6S76B 14.0 14.0
6S76A 14.0 14.0
6S75D 18.0 18.0
6S75C 16.0 16.0
6S75B 14.0 14.0
6S75A 15.0 15.0
6RA7A -1.0 -1.0
6RA5B 7.0 7.0
6RA5A 2.0 -1.0
4PNIA -1.0 -1.0
5HESB 14.0 14.0
5HESA 6.0 6.0
4UYAA 15.0 15.0
3D7TA 14.0 14.0
3VO3A 54.0 -1.0
3VNTA 56.0 -1.0
1YWNA 61.0 6.0
2XIRA 57.0 -1.0
1VR2A 58.0 16.0
5EW3B 58.0 18.0
5EW3A 56.0 18.0
4AG8A 57.0 -1.0
6Y23C 15.0 5.0
6Y23B 14.0 5.0
6Y23A 14.0 3.0
4ASEA 56.0 -1.0
4ASDA 57.0 -1.0
4AGDA 57.0 -1.0
4AGCA 57.0 -1.0
6XVKA -1.0 -1.0
6XVJA -1.0 -1.0
6GQQA -1.0 -1.0
6GQPA -1.0 -1.0
6GQOA -1.0 -1.0
4USEB 6.0 6.0
4USEA 7.0 7.0
4USDB 15.0 15.0
4USDA 15.0 15.0
5OWRA 7.0 7.0
5OWQB 20.0 20.0
5OWQA 20.0 20.0
2J7TA 4.0 4.0
6HXFD 3.0 -1.0
6HXFC 1.0 -1.0
6HXFA 3.0 3.0
6HXFB -1.0 -1.0
4EQUB 8.0 8.0
4EQUA 9.0 9.0
4AOTB 11.0 11.0
4AOTA 13.0 13.0
2GCDB -1.0 -1.0
2GCDA -1.0 -1.0
6JQRA 18.0 6.0
4WO5B 15.0 15.0
4WO5A 4.0 4.0
6IUPA 9.0 -1.0
6IUOA 17.0 17.0
6BDNA -1.0 -1.0
1PKGB 72.0 13.0
1PKGA 69.0 -1.0
4QQCA 17.0 17.0
6NE7A 19.0 -1.0
5NWZB 17.0 17.0
5NWZA 18.0 18.0
5NUDB 18.0 18.0
5NUDA 17.0 17.0
6I2YB 10.0 10.0
6I2YA 10.0 10.0
6GTTA 17.0 17.0
1LUFA 22.0 4.0
1RJBA 72.0 -1.0
5X02A 19.0 -1.0
6BXIB -1.0 -1.0
6BXIA -1.0 -1.0
2OH4A 57.0 -1.0
4WNKA -1.0 -1.0
6HH1A 0.0 -1.0
6UUOB 18.0 18.0
6UUOA 14.0 14.0
6NSQA 1.0 1.0
6NSQB 18.0 18.0
4JVGD 13.0 13.0
4JVGC 17.0 17.0
4JVGA 13.0 13.0
4JVGB 16.0 16.0
6CADB 18.0 18.0
6CADA 17.0 17.0
4MNFB 15.0 15.0
4MNFA 15.0 15.0
2X7FE 18.0 18.0
2X7FD 15.0 15.0
2X7FC 14.0 14.0
2X7FB 12.0 12.0
2X7FA 13.0 13.0
4HZSD 13.0 13.0
4HZSC 13.0 13.0
4HZSB 13.0 13.0
4HZSA 13.0 13.0
2ZV2A 31.0 -1.0
5YVCA 29.0 -1.0
5YVBA 29.0 -1.0
5YVAA 29.0 -1.0
5YV9A 29.0 -1.0
5YV8A 29.0 -1.0
1K9AF 9.0 9.0
1K9AE 5.0 5.0
1K9AD 5.0 5.0
1K9AC 7.0 7.0
1K9AB 6.0 6.0
1K9AA 6.0 6.0
3C4CB 18.0 18.0
3C4CA 17.0 17.0
4XV9A 14.0 14.0
5CSXA 10.0 10.0
5CSWB 18.0 18.0
5CSWA 19.0 19.0
5JT2D 17.0 15.0
5JT2C 12.0 12.0
5JT2B 16.0 16.0
5JT2A 11.0 11.0
5JSMD 11.0 11.0
5JSMC 15.0 15.0
5JSMB 12.0 12.0
5JSMA 12.0 12.0
5JRQB 16.0 16.0
5JRQA 12.0 12.0
4OTIA 31.0 31.0
4OTHA 29.0 29.0
4OTGA -1.0 -1.0
4OTDA -1.0 -1.0
4XV3B 14.0 14.0
4XV3A 17.0 17.0
4XV2B 18.0 18.0
4XV2A 18.0 18.0
4XV1B 15.0 15.0
4XV1A 17.0 17.0
4FOCA 8.0 8.0
4FOBA 6.0 6.0
4U0IA 69.0 -1.0
4R5YB 14.0 14.0
4R5YA 19.0 19.0
4FK3B 13.0 13.0
4FK3A 17.0 17.0
4RZWB 19.0 19.0
4RZWA 18.0 18.0
4RZVB 3.0 -1.0
4RZVA 12.0 12.0
4CRSA -1.0 -1.0
6EIMB -1.0 -1.0
6EIMA 6.0 -1.0
5ITAB 18.0 18.0
5ITAA 18.0 18.0
4ANSA 8.0 6.0
4CQEB 18.0 18.0
4CQEA 18.0 18.0
3OG7B 14.0 14.0
3OG7A 18.0 18.0
5VAMB 9.0 9.0
5VAMA 4.0 4.0
5VALB 17.0 17.0
5VALA 19.0 19.0
6N0QB 17.0 17.0
6N0QA 17.0 17.0
2FB8B 13.0 13.0
2FB8A 13.0 13.0
5CT7B 19.0 19.0
5CT7A 16.0 16.0
6B8UB 19.0 19.0
6B8UA 16.0 16.0
6PP9A -1.0 -1.0
1T46A 72.0 -1.0
4Y93A -1.0 -1.0
5VT1A 21.0 -1.0
5UYJA 10.0 -1.0
5UY6A 8.0 -1.0
6BRCB 28.0 -1.0
6BRCA 25.0 -1.0
6BQQA 18.0 -1.0
6BQPA 26.0 -1.0
6BQLA 12.0 -1.0
6BLEA 25.0 -1.0
6BKUA 23.0 -1.0
4TTHB 16.0 -1.0
1G3NE -1.0 -1.0
1G3NA -1.0 -1.0
1BLXA -1.0 -1.0
1BI8C 23.0 -1.0
1BI8A 23.0 -1.0
1BI7A 23.0 -1.0
2B1PA 15.0 15.0
2YHVA 8.0 6.0
4CD0A 7.0 6.0
4AU8B 6.0 6.0
4AU8A 9.0 2.0
2R9SB 15.0 15.0
2R9SA 15.0 15.0
4XUFB 73.0 -1.0
4XUFA 75.0 -1.0
4H3BC 5.0 -1.0
4H3BA 5.0 -1.0
4H39A 11.0 11.0
4H36A 3.0 -1.0
2EXCX 13.0 13.0
6MOBA -1.0 -1.0
3RTPA 15.0 15.0
3PTGA 13.0 13.0
4Z9LA 6.0 6.0
1PMVA 5.0 5.0
1PMUA 8.0 8.0
1PMNA 5.0 5.0
4X21B 13.0 13.0
4X21A 14.0 14.0
6EQ9B 14.0 14.0
6EQ9A 5.0 5.0
6EMHD 11.0 11.0
6EMHC 10.0 10.0
6EMHB 6.0 5.0
6EMHA 6.0 5.0
6EKDA 14.0 14.0
3GP0A 6.0 6.0
3OY1A 14.0 14.0
3OXIA 15.0 15.0
4KSQB 17.0 17.0
4KSQA 17.0 17.0
4KSPB 17.0 17.0
4KSPA 18.0 18.0
4FC0B 10.0 10.0
4FC0A 18.0 18.0
4DBNB 10.0 10.0
4DBNA 17.0 17.0
2P33A 5.0 5.0
2OK1A 13.0 13.0
4KKHA 2.0 2.0
4KKGA 3.0 3.0
4KKEA 2.0 2.0
3G9NA 5.0 5.0
3G9LX 6.0 6.0
3G90X 5.0 5.0
3CGOA 5.0 5.0
3CGFA 5.0 5.0
4WHZA 5.0 5.0
4Y5HA 2.0 2.0
4Y46A 2.0 2.0
4W4YA -1.0 -1.0
4W4XA -1.0 -1.0
4W4WA 2.0 2.0
4W4VA -1.0 -1.0
3TTJA 5.0 5.0
3TTIA 5.0 5.0
4MBJB -1.0 -1.0
4MBJA 7.0 7.0
2R4BB 7.0 -1.0
2R4BA 6.0 -1.0
2ZDUA 13.0 13.0
2ZDTA 5.0 5.0
2WAJA 3.0 3.0
3V6SB 13.0 13.0
3V6SA 5.0 5.0
3V6RB 6.0 6.0
3V6RA 4.0 4.0
4U79A 11.0 11.0
2O2UA 13.0 13.0
2O0UA 5.0 5.0
3KVXA 12.0 12.0
3FI3A 12.0 12.0
3DA6A 10.0 10.0
4MYGB -1.0 -1.0
4MYGA -1.0 -1.0
3KN6B 22.0 22.0
3KN6A 22.0 22.0
3KN5B 22.0 22.0
3KN5A 22.0 22.0
6N0PB 15.0 15.0
6N0PA 5.0 5.0
4H58C 2.0 -1.0
4H58B 13.0 13.0
4H58A 12.0 12.0
2P4IB 12.0 12.0
2P4IA 14.0 5.0
2OSCA 11.0 11.0
2OO8X 11.0 11.0
6MWEB 14.0 3.0
6MWEA 13.0 2.0
3L8PA 11.0 5.0
4L7FA 13.0 13.0
4B9DB 5.0 -1.0
4B9DA 6.0 -1.0
4APCB 5.0 -1.0
4APCA 6.0 -1.0
2X4FB 2.0 -1.0
2X4FA 5.0 -1.0
1JNKA 5.0 5.0
1FVRB 6.0 3.0
1FVRA 6.0 4.0
1UWHB 12.0 12.0
1UWHA 12.0 12.0
6U2GB 8.0 8.0
3TV6B -1.0 -1.0
3TV6A 8.0 8.0
3TV4B -1.0 -1.0
3TV4A 10.0 10.0
3SKCB -1.0 -1.0
3SKCA 16.0 16.0
3Q4CB 12.0 12.0
3Q4CA 12.0 12.0
3PSDB 12.0 12.0
3PSDA 14.0 14.0
3PSBB 12.0 12.0
3PSBA 14.0 14.0
3PRIB 12.0 12.0
3PRIA 12.0 12.0
3PRFB 14.0 14.0
3PRFA 14.0 14.0
4PP7B -1.0 -1.0
4PP7A 7.0 7.0
3PPKB 12.0 12.0
3PPKA 14.0 14.0
3PPJB 12.0 12.0
3PPJA 14.0 14.0
4G9CB 12.0 12.0
4G9CA 11.0 11.0
4EHEB -1.0 -1.0
4EHEA 10.0 10.0
4E4XB -1.0 -1.0
4E4XA 7.0 7.0
4E26B 11.0 11.0
4E26A 6.0 6.0
3D4QB 12.0 12.0
3D4QA 12.0 12.0
4TNDA -1.0 -1.0
4TNBA -1.0 -1.0
6JOIA 94.0 15.0
5FD2B 17.0 17.0
5FD2A 9.0 9.0
3Q96B 10.0 10.0
3Q96A 18.0 18.0
3WIGA 39.0 -1.0
3OS3A 43.0 -1.0
3ORNA 40.0 -1.0
4MNEG 8.0 8.0
4MNEF 9.0 9.0
4MNEC 7.0 7.0
4MNEB 4.0 -1.0
3II5B 16.0 16.0
3II5A 11.0 11.0
1UWJB 13.0 13.0
1UWJA 12.0 12.0
3ZDUA 7.0 5.0
7CMLB 16.0 16.0
7CMLA 16.0 16.0
3PZEA 6.0 6.0
4G9RB 13.0 13.0
4G9RA 12.0 12.0
4EHGB 16.0 16.0
4EHGA 14.0 14.0
5C9CB 18.0 18.0
5C9CA 16.0 16.0
4MKCA 6.0 -1.0
3L9PA 5.0 -1.0
4ANQA 8.0 6.0
4ANLA 8.0 6.0
3E7OB 16.0 16.0
3E7OA 2.0 -1.0
2YJRA 14.0 14.0
3COIA 8.0 8.0
4QTDA 3.0 3.0
1UKIA 13.0 13.0
1UKHA 17.0 17.0
4IZYA 15.0 15.0
4HYUA 15.0 15.0
4HYSA 15.0 15.0
4G1WA 15.0 15.0
4E73A 15.0 15.0
3IDPA 15.0 15.0
3IDPB 16.0 16.0
2XRWA 16.0 16.0
2EVAA 12.0 12.0
4UX9D 6.0 -1.0
4UX9C 7.0 7.0
4UX9B 6.0 6.0
4UX9A 5.0 5.0
3BCEC 1.0 1.0
3BCEB 3.0 2.0
3BCEA 2.0 2.0
3BBWA 14.0 14.0
3BBWB 14.0 14.0
3BBTD 16.0 16.0
3BBTB 14.0 14.0
2W1IB 4.0 -1.0
2W1IA 4.0 -1.0
5LW1H -1.0 -1.0
5LW1E -1.0 -1.0
5LW1B -1.0 -1.0
6F5EB 6.0 4.0
4YNOA 8.0 8.0
4EYMA 10.0 10.0
4EYJA 12.0 12.0
5EKOA 9.0 9.0
5EKNA 14.0 14.0
4YR8F 16.0 16.0
